53	9.574	32.209	868.99	16.379	0	0	10
54	9.574	28.492	868.99	16.379	0	0	10
55	9.574	24.566	868.99	16.379	0	0	10
56	9.582	20.861	868.918	16.327	0	0	10
57	9.582	17.157	868.918	16.327	0	0	10
58	9.582	14.275	868.918	16.327	0	0	10
59	9.582	11.085	868.918	16.327	0	0	10
60	9.592	8.785	868.933	16.274	0	0	10
61	9.592	6.352	868.933	16.274	0	0	10
62	9.592	4.413	868.933	16.274	0	0	10
63	9.592	2.774	868.933	16.274	0	0	10
64	9.6	1.75	868.969	16.221	0	0	10
65	9.6	0.861	868.969	16.221	0	0	10
66	9.6	0.104	868.969	16.221	0	0	10
67	9.6	-0.7	868.969	16.221	0	0	10
68	9.609	-1.365	868.955	16.168	0	0	10
69	9.609	-1.999	868.955	16.168	0	0	10
70	9.609	-2.926	868.955	16.168	0	0	10
71	9.609	-3.67	868.955	16.168	0	0	10
72	9.617	-4.021	868.867	16.114	0	0	10
73	9.617	-4.721	868.867	16.114	0	0	10
74	9.617	-4.688	868.867	16.114	0	0	10
75	9.617	-4.838	868.867	16.114	0	0	10
76	9.626	-4.174	868.813	16.061	0	0	10
77	9.626	-3.71	868.813	16.061	0	0	10
78	9.626	-3.127	868.813	16.061	0	0	10
79	9.626	-2.84	868.813	16.061	0	0	10
80	9.635	-2.56	868.793	16.007	0	0	10
81	9.635	-2.487	868.793	16.007	0	0	10
82	9.635	-2.088	868.793	16.007	0	0	10
83	9.635	-1.942	868.793	16.007	0	0	10
84	9.642	-1.661	868.786	15.952	0	0	10
85	9.642	-1.673	868.786	15.952	0	0	10
86	9.642	-2.002	868.786	15.952	0	0	10
87	9.642	-2.668	868.786	15.952	0	0	10
88	9.65	-3.167	868.78	15.898	0	0	10
89	9.65	-3.705	868.78	15.898	0	0	10
90	9.65	-4.415	868.78	15.898	0	0	10
91	9.65	-5.396	868.78	15.898	0	0	10
92	9.657	-6.007	868.758	15.843	0	0	10
93	9.657	-6.778	868.758	15.843	0	0	10
94	9.657	-7.529	868.758	15.843	0	0	10
95	9.657	-8.401	868.758	15.843	0	0	10
96	9.666	-8.875	868.732	15.788	0	0	10
97	9.666	-9.754	868.732	15.788	0	0	10
98	9.666	-10.037	868.732	15.788	0	0	10
99	9.666	-10.498	868.732	15.788	0	0	10
100	9.672	-11.024	868.723	15.733	0	0	10
101	9.672	-11.891	868.723	15.733	0	0	10
102	9.672	-12.332	868.723	15.733	0	0	10
103	9.672	-12.898	868.723	15.733	0	0	10
104	9.679	-13.032	868.721	15.678	0	0	10
105	9.679	-13.109	868.721	15.678	0	0	10
106	9.679	-13.44	868.721	15.678	0	0	10
107	9.679	-13.857	868.721	15.678	0	0	10
108	9.687	-13.909	868.726	15.622	0	0	10
109	9.687	-13.924	868.726	15.622	0	0	10
110	9.687	-13.641	868.726	15.622	0	0	10
111	9.687	-13.131	868.726	15.622	0	0	10
112	9.692	-12.553	868.742	15.566	0	0	10
113	9.692	-12.133	868.742	15.566	0	0	10
114	9.692	-11.906	868.742	15.566	0	0	10
115	9.692	-11.34	868.742	15.566	0	0	10
116	9.698	-11.139	868.745	15.51	0	0	10
117	9.698	-10.883	868.745	15.51	0	0	10
118	9.698	-10.703	868.745	15.51	0	0	10
119	9.698	-10.609	868.745	15.51	0	0	10
120	9.703	-10.638	868.761	15.453	0	0	10
121	9.703	-10.499	868.761	15.453	0	0	10
122	9.703	-10.473	868.761	15.453	0	0	10
123	9.703	-10.44	868.761	15.453	0	0	10
124	9.709	-10.877	868.764	15.396	0	0	10
125	9.709	-10.653	868.764	15.396	0	0	10
126	9.709	-10.903	868.764	15.396	0	0	10
127	9.709	-10.44	868.764	15.396	0	0	10
128	9.714	-10.443	868.8	15.339	0	0	10
129	9.714	-10.502	868.8	15.339	0	0	10
130	9.714	-10.771	868.8	15.339	0	0	10
131	9.714	-10.743	868.8	15.339	0	0	10
132	9.719	-10.473	868.837	15.282	0	0	10
133	9.719	-10.256	868.837	15.282	0	0	10
134	9.719	-10.557	868.837	15.282	0	0	10
135	9.719	-10.474	868.837	15.282	0	0	10
136	9.722	-10.74	868.894	15.224	0	0	10
137	9.722	-10.432	868.894	15.224	0	0	10
138	9.722	-10.446	868.894	15.224	0	0	10
139	9.722	-10.585	868.894	15.224	0	0	10
140	9.726	-10.798	868.965	15.166	0	0	10
141	9.726	-10.849	868.965	15.166	0	0	10
142	9.726	-11.113	868.965	15.166	0	0	10
143	9.726	-11.327	868.965	15.166	0	0	10
144	9.731	-11.626	869.069	15.108	0	0	10
145	9.731	-11.79	869.069	15.108	0	0	10
146	9.731	-12.278	869.069	15.108	0	0	10
147	9.731	-12.421	869.069	15.108	0	0	10
148	9.734	-12.406	869.193	15.05	0	0	10
149	9.734	-11.94	869.193	15.05	0	0	10
150	9.734	-11.763	869.193	15.05	0	0	10
151	9.734	-11.426	869.193	15.05	0	0	10
152	9.737	-11.7	869.327	14.991	0	0	10
153	9.737	-11.225	869.327	14.991	0	0	10
154	9.737	-11.446	869.327	14.991	0	0	10
155	9.737	-11.408	869.327	14.991	0	0	10
156	9.739	-11.819	869.519	14.932	0	0	10
157	9.739	-12.022	869.519	14.932	0	0	10
158	9.739	-12.299	869.519	14.932	0	0	10
159	9.739	-12.477	869.519	14.932	0	0	10
160	9.743	-12.801	869.723	14.872	0	0	10
161	9.743	-13.025	869.723	14.872	0	0	10
162	9.743	-12.862	869.723	14.872	0	0	10
163	9.743	-12.336	869.723	14.872	0	0	10
164	9.744	-11.857	869.924	14.812	0	0	10
165	9.744	-11.752	869.924	14.812	0	0	10
166	9.744	-11.493	869.924	14.812	0	0	10
167	9.744	-11.344	869.924	14.812	0	0	10
168	9.747	-11.254	870.123	14.752	0	0	10
169	9.747	-11.133	870.123	14.752	0	0	10
170	9.747	-11.286	870.123	14.752	0	0	10
171	9.747	-11.162	870.123	14.752	0	0	10
172	9.748	-11.098	870.284	14.692	0	0	10
173	9.748	-11.103	870.284	14.692	0	0	10
174	9.748	-11.231	870.284	14.692	0	0	10
175	9.748	-11.311	870.284	14.692	0	0	10
176	9.749	-11.12	870.51	14.631	0	0	10
177	9.749	-11.325	870.51	14.631	0	0	10
178	9.749	-11.205	870.51	14.631	0	0	10
179	9.749	-11.426	870.51	14.631	0	0	10
180	9.751	-11.352	870.721	14.57	0	0	10
181	9.751	-11.642	870.721	14.57	0	0	10
182	9.751	-11.368	870.721	14.57	0	0	10
183	9.751	-11.456	870.721	14.57	0	0	10
184	9.752	-11.057	870.785	14.509	0	0	10
185	9.752	-10.949	870.785	14.509	0	0	10
186	9.752	-10.78	870.785	14.509	0	0	10
187	9.752	-10.908	870.785	14.509	0	0	10
188	9.753	-11.209	870.819	14.437	0	0	10
189	9.753	-11.51	870.819	14.437	0	0	10
190	9.753	-11.873	870.819	14.437	0	0	10
191	9.753	-12.005	870.819	14.437	0	0	10
192	9.754	-11.63	870.798	14.364	0	0	10
193	9.754	-10.645	870.798	14.364	0	0	10
194	9.754	-7.871	870.798	14.364	0	0	10
195	9.754	-3.992	870.798	14.364	0	0	10
196	9.755	0.863	870.895	14.289	0	0	10
197	9.755	6.723	870.895	14.289	0	0	10
198	9.755	13.238	870.895	14.289	0	0	10
199	9.755	19.313	870.895	14.289	0	0	10
200	9.755	24.739	871.122	14.214	0	0	10
201	9.755	29.058	871.122	14.214	0	0	10
202	9.755	32.744	871.122	14.214	0	0	10
203	9.755	35.005	871.122	14.214	0	0	10
204	9.756	36.946	871.347	14.137	0	0	10
205	9.756	37.51	871.347	14.137	0	0	10
206	9.756	37.542	871.347	14.137	0	0	10
207	9.756	36.068	871.347	14.137	0	0	10
208	9.757	34.403	871.578	14.06	0	0	10
209	9.757	31.654	871.578	14.06	0	0	10
210	9.757	28.815	871.578	14.06	0	0	10
211	9.757	25.46	871.578	14.06	0	0	10
212	9.757	21.947	871.792	13.981	0	0	10
213	9.757	18.19	871.792	13.981	0	0	10
214	9.757	14.852	871.792	13.981	0	0	10
215	9.757	11.652	871.792	13.981	0	0	10
216	9.757	9.162	872.063	13.901	0	0	10
217	9.757	6.705	872.063	13.901	0	0	10
218	9.757	4.338	872.063	13.901	0	0	10
219	9.757	2.089	872.063	13.901	0	0	10
220	9.758	0.641	872.346	13.853	0	0	10
221	9.758	-1.114	872.346	13.853	0	0	10
222	9.758	-1.956	872.346	13.853	0	0	10
223	9.758	-2.736	872.346	13.853	0	0	10
224	9.759	-2.869	872.624	13.805	0	0	10
225	9.759	-3.374	872.624	13.805	0	0	10
226	9.759	-3.954	872.624	13.805	0	0	10
227	9.759	-4.461	872.624	13.805	0	0	10
228	9.758	-4.973	872.805	13.757	0	0	10
229	9.758	-5.234	872.805	13.757	0	0	10
230	9.758	-5.283	872.805	13.757	0	0	10
231	9.758	-5.296	872.805	13.757	0	0	10
232	9.758	-5.28	872.962	13.708	0	0	10
233	9.758	-5.229	872.962	13.708	0	0	10
234	9.758	-4.981	872.962	13.708	0	0	10
235	9.758	-4.317	872.962	13.708	0	0	10
236	9.757	-3.393	873.169	13.659	0	0	10
237	9.757	-2.63	873.169	13.659	0	0	10
238	9.757	-2.113	873.169	13.659	0	0	10
239	9.757	-1.584	873.169	13.659	0	0	10
240	9.757	-1.126	873.394	13.61	0	0	10
241	9.757	-0.787	873.394	13.61	0	0	10
242	9.757	-0.9	873.394	13.61	0	0	10
243	9.757	-1.304	873.394	13.61	0	0	10
244	9.756	-1.81	873.611	13.561	0	0	10
245	9.756	-1.971	873.611	13.561	0	0	10
246	9.756	-2.271	873.611	13.561	0	0	10
247	9.756	-2.712	873.611	13.561	0	0	10
248	9.755	-3.395	873.812	13.511	0	0	10
249	9.755	-3.576	873.812	13.511	0	0	10
250	9.755	-4.239	873.812	13.511	0	0	10
251	9.755	-5.351	873.812	13.511	0	0	10
252	9.755	-6.599	874.045	13.461	0	0	10
253	9.755	-7.205	874.045	13.461	0	0	10
254	9.755	-8.151	874.045	13.461	0	0	10
255	9.755	-8.818	874.045	13.461	0	0	10
256	9.754	-9.98	874.296	13.411	0	0	10
257	9.754	-10.681	874.296	13.411	0	0	10
258	9.754	-11.529	874.296	13.411	0	0	10
259	9.754	-12.381	874.296	13.411	0	0	10
260	9.752	-12.989	874.563	13.361	0	0	10
261	9.752	-12.901	874.563	13.361	0	0	10
262	9.752	-13.279	874.563	13.361	0	0	10
263	9.752	-13.325	874.563	13.361	0	0	10
264	9.752	-13.498	874.863	13.31	0	0	10
265	9.752	-12.872	874.863	13.31	0	0	10
266	9.752	-12.519	874.863	13.31	0	0	10
267	9.752	-12.078	874.863	13.31	0	0	10
268	9.75	-11.965	875.18	13.259	0	0	10
269	9.75	-11.359	875.18	13.259	0	0	10
270	9.75	-11.116	875.18	13.259	0	0	10
271	9.75	-10.597	875.18	13.259	0	0	10
272	9.75	-10.541	875.498	13.208	0	0	10
273	9.75	-10.617	875.498	13.208	0	0	10
274	9.75	-10.702	875.498	13.208	0	0	10
275	9.75	-10.811	875.498	13.208	0	0	10
276	9.748	-10.584	875.751	13.157	0	0	10
277	9.748	-10.421	875.751	13.157	0	0	10
278	9.748	-10.569	875.751	13.157	0	0	10
279	9.748	-10.526	875.751	13.157	0	0	10
280	9.747	-10.7	876.016	13.105	0	0	10
281	9.747	-10.161	876.016	13.105	0	0	10
282	9.747	-9.731	876.016	13.105	0	0	10
283	9.747	-9.335	876.016	13.105	0	0	10
284	9.745	-9.236	876.316	13.053	0	0	10
285	9.745	-9.026	876.316	13.053	0	0	10
286	9.745	-9.144	876.316	13.053	0	0	10
287	9.745	-9.114	876.316	13.053	0	0	10
288	9.744	-9.208	876.598	13.001	0	0	10
289	9.744	-9.566	876.598	13.001	0	0	10
290	9.744	-9.627	876.598	13.001	0	0	10
291	9.744	-9.835	876.598	13.001	0	0	10
292	9.742	-9.745	876.887	12.948	0	0	10
293	9.742	-10.041	876.887	12.948	0	0	10
294	9.742	-9.988	876.887	12.948	0	0	10
295	9.742	-10.031	876.887	12.948	0	0	10
296	9.741	-9.958	877.166	12.895	0	0	10
297	9.741	-10.107	877.166	12.895	0	0	10
298	9.741	-10.201	877.166	12.895	0	0	10
299	9.741	-10.204	877.166	12.895	0	0	10
300	9.74	-9.851	877.453	12.842	0	0	10
301	9.74	-9.804	877.453	12.842	0	0	10
302	9.74	-9.93	877.453	12.842	0	0	10
303	9.74	-10.39	877.453	12.842	0	0	10
304	9.738	-10.562	877.754	12.789	0	0	10
305	9.738	-11.102	877.754	12.789	0	0	10
306	9.738	-11.279	877.754	12.789	0	0	10
307	9.738	-11.58	877.754	12.789	0	0	10
308	9.736	-11.701	878.059	12.735	0	0	10
309	9.736	-11.979	878.059	12.735	0	0	10
310	9.736	-11.926	878.059	12.735	0	0	10
311	9.736	-11.676	878.059	12.735	0	0	10
312	9.734	-11.288	878.336	12.681	0	0	10
313	9.734	-11.386	878.336	12.681	0	0	10
314	9.734	-11.217	878.336	12.681	0	0	10
315	9.734	-11.352	878.336	12.681	0	0	10
316	9.733	-11.221	878.617	12.627	0	0	10
317	9.733	-11.096	878.617	12.627	0	0	10
318	9.733	-10.522	878.617	12.627	0	0	10
319	9.733	-10.28	878.617	12.627	0	0	10
320	9.731	-10.339	878.874	12.572	0	0	10
321	9.731	-10.856	878.874	12.572	0	0	10
322	9.731	-11.122	878.874	12.572	0	0	10
323	9.731	-11.465	878.874	12.572	0	0	10
324	9.729	-11.241	879.01	12.517	0	0	10
325	9.729	-11.316	879.01	12.517	0	0	10
326	9.729	-11.235	879.01	12.517	0	0	10
327	9.729	-11.394	879.01	12.517	0	0	10
328	9.728	-11.462	879.111	12.462	0	0	10
329	9.728	-11.679	879.111	12.462	0	0	10
330	9.728	-11.647	879.111	12.462	0	0	10
331	9.728	-11.688	879.111	12.462	0	0	10
332	9.725	-11.088	879.179	12.406	0	0	10
333	9.725	-10.161	879.179	12.406	0	0	10
334	9.725	-8.028	879.179	12.406	0	0	10
335	9.725	-4.948	879.179	12.406	0	0	10
336	9.724	-0.552	879.304	12.35	0	0	10
337	9.724	4.48	879.304	12.35	0	0	10
338	9.724	9.676	879.304	12.35	0	0	10
339	9.724	14.763	879.304	12.35	0	0	10
340	9.722	19.478	879.501	12.313	0	0	10
341	9.722	23.337	879.501	12.313	0	0	10
342	9.722	26.236	879.501	12.313	0	0	10
343	9.722	28.235	879.501	12.313	0	0	10
344	9.721	29.416	879.698	12.275	0	0	10
345	9.721	29.624	879.698	12.275	0	0	10
346	9.721	29.133	879.698	12.275	0	0	10
347	9.721	27.644	879.698	12.275	0	0	10
348	9.72	26.032	879.859	12.237	0	0	10
349	9.72	23.697	879.859	12.237	0	0	10
350	9.72	21.506	879.859	12.237	0	0	10
351	9.72	19.332	879.859	12.237	0	0	10
352	9.717	16.499	880.013	12.199	0	0	10
353	9.717	13.567	880.013	12.199	0	0	10
354	9.717	10.439	880.013	12.199	0	0	10
355	9.717	7.726	880.013	12.199	0	0	10
356	9.715	5.459	880.231	12.161	0	0	10
357	9.715	3.729	880.231	12.161	0	0	10
358	9.715	2.163	880.231	12.161	0	0	10
359	9.715	0.747	880.231	12.161	0	0	10
360	9.714	-0.628	880.419	12.192	0	0	10
361	9.714	-1.976	880.419	12.192	0	0	10
362	9.714	-3.362	880.419	12.192	0	0	10
363	9.714	-3.972	880.419	12.192	0	0	10
364	9.712	-5.05	880.581	12.223	0	0	10
365	9.712	-5.746	880.581	12.223	0	0	10
366	9.712	-6.833	880.581	12.223	0	0	10
367	9.712	-7.95	880.581	12.223	0	0	10
368	9.711	-8.872	880.613	12.254	0	0	10
369	9.711	-9.093	880.613	12.254	0	0	10
370	9.711	-9.068	880.613	12.254	0	0	10
371	9.711	-8.49	880.613	12.254	0	0	10
372	9.709	-7.616	880.632	12.285	0	0	10
373	9.709	-6.369	880.632	12.285	0	0	10
374	9.709	-5.584	880.632	12.285	0	0	10
375	9.709	-4.273	880.632	12.285	0	0	10
376	9.708	-3.467	880.669	12.316	0	0	10
377	9.708	-2.422	880.669	12.316	0	0	10
378	9.708	-1.53	880.669	12.316	0	0	10
379	9.708	-0.43	880.669	12.316	0	0	10
380	9.707	0.233	880.666	12.347	0	0	10
381	9.707	0.678	880.666	12.347	0	0	10
382	9.707	0.457	880.666	12.347	0	0	10
383	9.707	0.291	880.666	12.347	0	0	10
384	9.704	-0.289	880.628	12.377	0	0	10
385	9.704	-1.011	880.628	12.377	0	0	10
386	9.704	-2.149	880.628	12.377	0	0	10
387	9.704	-2.749	880.628	12.377	0	0	10
388	9.702	-3.474	880.575	12.408	0	0	10
389	9.702	-3.851	880.575	12.408	0	0	10
390	9.702	-4.578	880.575	12.408	0	0	10
391	9.702	-5.306	880.575	12.408	0	0	10
392	9.701	-6.353	880.519	12.438	0	0	10
393	9.701	-7.456	880.519	12.438	0	0	10
394	9.701	-8.521	880.519	12.438	0	0	10
395	9.701	-9.415	880.519	12.438	0	0	10
396	9.699	-10.268	880.448	12.468	0	0	10
397	9.699	-10.94	880.448	12.468	0	0	10
398	9.699	-11.62	880.448	12.468	0	0	10
399	9.699	-11.592	880.448	12.468	0	0	10
400	9.698	-11.708	880.379	12.498	0	0	10
401	9.698	-11.636	880.379	12.498	0	0	10
402	9.698	-11.855	880.379	12.498	0	0	10
403	9.698	-12.203	880.379	12.498	0	0	10
404	9.696	-12.4	880.289	12.528	0	0	10
405	9.696	-12.594	880.289	12.528	0	0	10
406	9.696	-12.371	880.289	12.528	0	0	10
407	9.696	-12.13	880.289	12.528	0	0	10
408	9.694	-11.664	880.183	12.558	0	0	10
409	9.694	-11.406	880.183	12.558	0	0	10
410	9.694	-11.074	880.183	12.558	0	0	10
411	9.694	-10.957	880.183	12.558	0	0	10
412	9.692	-10.646	880.068	12.587	0	0	10
413	9.692	-10.677	880.068	12.587	0	0	10
414	9.692	-10.193	880.068	12.587	0	0	10
415	9.692	-9.968	880.068	12.587	0	0	10
416	9.691	-9.851	879.936	12.617	0	0	10
417	9.691	-9.888	879.936	12.617	0	0	10
418	9.691	-9.574	879.936	12.617	0	0	10
419	9.691	-9.127	879.936	12.617	0	0	10
420	9.689	-8.844	879.794	12.646	0	0	10
421	9.689	-8.451	879.794	12.646	0	0	10
422	9.689	-8.161	879.794	12.646	0	0	10
423	9.689	-8.022	879.794	12.646	0	0	10
424	9.687	-7.919	879.64	12.675	0	0	10
425	9.687	-8.08	879.64	12.675	0	0	10
426	9.687	-8.245	879.64	12.675	0	0	10
427	9.687	-8.425	879.64	12.675	0	0	10
428	9.686	-8.832	879.462	12.704	0	0	10
429	9.686	-9.333	879.462	12.704	0	0	10
430	9.686	-9.623	879.462	12.704	0	0	10
431	9.686	-10.115	879.462	12.704	0	0	10
432	9.684	-10.056	879.281	12.733	0	0	10
433	9.684	-10.087	879.281	12.733	0	0	10
434	9.684	-9.886	879.281	12.733	0	0	10
435	9.684	-9.923	879.281	12.733	0	0	10
436	9.683	-9.455	879.092	12.762	0	0	10
437	9.683	-9.402	879.092	12.762	0	0	10
438	9.683	-9.394	879.092	12.762	0	0	10
439	9.683	-9.267	879.092	12.762	0	0	10
440	9.68	-9.114	878.847	12.791	0	0	17.455
441	9.68	-9.22	878.847	12.791	0	0	17.455
442	9.68	-9.009	878.847	12.791	0	0	17.455
443	9.68	-9.247	878.847	12.791	0	0	17.455
444	9.678	-9.139	878.616	12.819	0	0	17.46
445	9.678	-9.432	878.616	12.819	0	0	17.46
446	9.678	-9.304	878.616	12.819	0	0	17.46
447	9.678	-9.39	878.616	12.819	0	0	17.46
448	9.677	-9.466	878.408	12.848	0	0	17.46
449	9.677	-9.966	878.408	12.848	0	0	17.46
450	9.677	-10.44	878.408	12.848	0	0	17.46
451	9.677	-10.865	878.408	12.848	0	0	17.46
452	9.676	-11.044	878.108	12.876	0	0	17.46
453	9.676	-11.28	878.108	12.876	0	0	17.46
454	9.676	-11.32	878.108	12.876	0	0	17.46
455	9.676	-11.575	878.108	12.876	0	0	17.46
456	9.673	-11.644	877.753	12.905	0	0	17.46
457	9.673	-11.788	877.753	12.905	0	0	17.46
458	9.673	-11.747	877.753	12.905	0	0	17.46
459	9.673	-11.739	877.753	12.905	0	0	17.46
460	9.672	-11.252	877.331	12.933	0	0	17.46
461	9.672	-10.856	877.331	12.933	0	0	17.46
462	9.672	-10.166	877.331	12.933	0	0	17.46
463	9.672	-8.898	877.331	12.933	0	0	17.46
464	9.67	-6.382	876.911	12.961	0	0	17.46
465	9.67	-2.88	876.911	12.961	0	0	17.46
466	9.67	1.863	876.911	12.961	0	0	17.46
467	9.67	6.765	876.911	12.961	0	0	17.46
468	9.669	11.8	876.607	12.989	0	0	17.46
469	9.669	16.53	876.607	12.989	0	0	17.46
470	9.669	21.087	876.607	12.989	0	0	17.46
471	9.669	24.701	876.607	12.989	0	0	17.46
472	9.668	27.248	876.354	13.016	0	0	17.46
473	9.668	28.855	876.354	13.016	0	0	17.46
474	9.668	29.838	876.354	13.016	0	0	17.46
475	9.668	29.938	876.354	13.016	0	0	17.46
476	9.668	29.366	876.087	13.014	0	0	17.46
477	9.668	28.228	876.087	13.014	0	0	17.46
478	9.668	26.603	876.087	13.014	0	0	17.46
479	9.668	24.376	876.087	13.014	0	0	17.46
480	9.666	21.97	875.793	13.011	0	0	17.46
481	9.666	19.639	875.793	13.011	0	0	17.46
482	9.666	17.079	875.793	13.011	0	0	17.46
483	9.666	14.376	875.793	13.011	0	0	17.46
484	9.665	11.842	875.542	13.008	0	0	17.46
485	9.665	9.568	875.542	13.008	0	0	17.46
486	9.665	7.563	875.542	13.008	0	0	17.46
487	9.665	5.276	875.542	13.008	0	0	17.46
488	9.664	3.421	875.338	13.006	0	0	17.46
489	9.664	2.174	875.338	13.006	0	0	17.46
490	9.664	0.643	875.338	13.006	0	0	17.46
491	9.664	-0.452	875.338	13.006	0	0	17.46
492	9.663	-1.424	875.14	13.004	0	0	17.46
493	9.663	-1.868	875.14	13.004	0	0	17.46
494	9.663	-2.631	875.14	13.004	0	0	17.46
495	9.663	-3.637	875.14	13.004	0	0	17.46
496	9.662	-4.988	874.88	13.002	0	0	17.46
497	9.662	-5.763	874.88	13.002	0	0	17.46
498	9.662	-6.303	874.88	13.002	0	0	17.46
499	9.662	-6.512	874.88	13.002	0	0	17.46
500	9.66	-6.866	874.548	13	0	0	17.46
501	9.66	-6.682	874.548	13	0	0	17.46
502	9.66	-6.601	874.548	13	0	0	17.46
503	9.66	-6.233	874.548	13	0	0	17.46
504	9.659	-5.283	874.244	12.998	0	0	17.46
505	9.659	-4.199	874.244	12.998	0	0	17.46
506	9.659	-3.403	874.244	12.998	0	0	17.46
507	9.659	-2.43	874.244	12.998	0	0	17.46
508	9.657	-1.865	873.978	12.996	0	0	17.46
509	9.657	-0.969	873.978	12.996	0	0	17.46
510	9.657	-0.482	873.978	12.996	0	0	17.46
511	9.657	0.315	873.978	12.996	0	0	17.46
512	9.656	0.524	873.762	12.994	0	0	17.46
513	9.656	0.389	873.762	12.994	0	0	17.46
514	9.656	-0.264	873.762	12.994	0	0	17.46
515	9.656	-1.342	873.762	12.994	0	0	17.46
516	9.654	-2.455	873.594	12.991	0	0	17.46
517	9.654	-3.121	873.594	12.991	0	0	17.46
518	9.654	-3.952	873.594	12.991	0	0	17.46
519	9.654	-4.542	873.594	12.991	0	0	17.46
520	9.654	-5.433	873.411	12.989	0	0	17.46
521	9.654	-6.5	873.411	12.989	0	0	17.46
522	9.654	-7.357	873.411	12.989	0	0	17.46
523	9.654	-7.775	873.411	12.989	0	0	17.46
524	9.652	-8.476	873.229	12.987	0	0	17.46
525	9.652	-8.515	873.229	12.987	0	0	17.46
526	9.652	-9.04	873.229	12.987	0	0	17.46
527	9.652	-9.076	873.229	12.987	0	0	17.46
528	9.652	-9.654	873.065	12.985	0	0	17.46
529	9.652	-10.196	873.065	12.985	0	0	17.46
530	9.652	-10.619	873.065	12.985	0	0	17.46
531	9.652	-11.167	873.065	12.985	0	0	17.46
532	9.65	-11.727	872.909	12.983	0	0	17.46
533	9.65	-11.973	872.909	12.983	0	0	17.46
534	9.65	-12.107	872.909	12.983	0	0	17.46
535	9.65	-12.125	872.909	12.983	0	0	17.46
536	9.649	-12.178	872.755	12.98	0	0	17.46
537	9.649	-12.007	872.755	12.98	0	0	17.46
538	9.649	-11.602	872.755	12.98	0	0	17.46
539	9.649	-11.294	872.755	12.98	0	0	17.46
540	9.648	-11.014	872.586	12.978	0	0	17.46
541	9.648	-10.819	872.586	12.978	0	0	17.46
542	9.648	-10.379	872.586	12.978	0	0	17.46
543	9.648	-10.282	872.586	12.978	0	0	17.46
544	9.646	-10.208	872.42	12.976	0	0	17.46
545	9.646	-9.544	872.42	12.976	0	0	17.46
546	9.646	-9.331	872.42	12.976	0	0	17.46
547	9.646	-9.111	872.42	12.976	0	0	17.46
548	9.645	-8.804	872.263	12.973	0	0	17.46
549	9.645	-8.676	872.263	12.973	0	0	17.46
550	9.645	-8.623	872.263	12.973	0	0	17.46
551	9.645	-8.837	872.263	12.973	0	0	17.46
552	9.644	-8.777	872.078	12.971	0	0	17.46
553	9.644	-9.024	872.078	12.971	0	0	17.46
554	9.644	-8.796	872.078	12.971	0	0	17.46
